2,"SELECT s.plate, s.mjd, s.fiberID, s.z, s.modelMag_r, s.modelMagErr_r from SpecPhotoAll s, mydb.pmf_matched_qsos m into mydb.PF_matched_qsos_mags WHERE s.plate = m.plate and s.mjd = m.mjd and s.fiberID = m.fiberid"
2019-09-06 04:22:00,2
