8621,"SELECT DISTINCT p.objID, p.skyVersion, p.mode, p.clean, p.type, p.ra, p.dec, p.type_r, p.petroRad_r, p.deVRad_r, p.deVAB_r, p.deVPhi_r, p.expRad_r, p.expAB_r, p.expPhi_r, p.lnLExp_r, p.lnLDeV_r, psfMag_r, p.type_g, p.petroRad_g, p.deVRad_g, p.deVAB_g, p.deVPhi_g, p.expRad_g, p.expAB_g, p.expPhi_g, p.lnLExp_g, p.lnLDeV_g, psfMag_g, p.type_i, p.petroRad_i, p.deVRad_i, p.deVAB_i, p.deVPhi_i, p.expRad_i, p.expAB_i, p.expPhi_i, p.lnLExp_i, p.lnLDeV_i, psfMag_i FROM PhotoPrimary AS p WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-05-10 20:37:00,3
2019-05-10 20:38:00,3
2019-05-10 20:39:00,2
2019-05-10 20:40:00,3
2019-05-10 20:41:00,3
2019-05-10 20:42:00,2
2019-05-10 20:43:00,2
2019-05-10 20:44:00,3
2019-05-10 20:45:00,3
2019-05-10 20:46:00,3
2019-05-10 20:47:00,3
2019-05-10 20:48:00,3
2019-05-10 20:49:00,2
2019-05-10 20:50:00,3
2019-05-10 20:51:00,3
2019-05-10 20:52:00,3
2019-05-10 20:53:00,2
2019-05-10 20:54:00,3
2019-05-10 20:55:00,3
2019-05-10 20:56:00,3
2019-05-10 20:57:00,1
2019-05-10 20:58:00,3
2019-05-10 20:59:00,2
2019-05-10 21:00:00,3
2019-05-10 21:01:00,3
2019-05-10 21:02:00,3
2019-05-10 21:03:00,2
2019-05-10 21:04:00,3
2019-05-10 21:05:00,2
2019-05-10 21:06:00,3
2019-05-10 21:07:00,2
2019-05-10 21:08:00,3
2019-05-10 21:09:00,2
2019-05-10 21:10:00,3
2019-05-10 21:11:00,3
2019-05-10 21:12:00,3
2019-05-10 21:13:00,2
2019-05-10 21:14:00,3
2019-05-10 21:15:00,3
2019-05-10 21:16:00,3
2019-05-10 21:17:00,3
2019-05-10 21:18:00,3
2019-05-10 21:19:00,2
2019-05-10 21:20:00,3
2019-05-10 21:21:00,3
2019-05-10 21:22:00,3
2019-05-10 21:23:00,3
2019-05-10 21:24:00,2
2019-05-10 21:25:00,2
2019-05-10 21:26:00,3
2019-05-10 21:27:00,3
2019-05-10 21:28:00,2
2019-05-10 21:29:00,3
2019-05-10 21:30:00,2
2019-05-10 21:31:00,3
2019-05-10 21:32:00,2
2019-05-10 21:33:00,3
2019-05-10 21:34:00,3
2019-05-10 21:35:00,2
2019-05-10 21:36:00,3
2019-05-10 21:37:00,3
2019-05-10 21:38:00,2
2019-05-10 21:39:00,3
2019-05-10 21:40:00,2
2019-05-10 21:41:00,2
2019-05-10 21:42:00,3
2019-05-10 21:43:00,3
2019-05-10 21:44:00,2
2019-05-10 21:45:00,2
2019-05-10 21:46:00,3
2019-05-10 21:47:00,3
2019-05-10 21:48:00,3
2019-05-10 21:49:00,2
2019-05-10 21:50:00,3
2019-05-10 21:51:00,3
2019-05-10 21:52:00,2
2019-05-10 21:53:00,3
2019-05-10 21:54:00,3
2019-05-10 21:55:00,3
2019-05-10 21:56:00,2
2019-05-10 21:57:00,3
2019-05-10 21:58:00,2
2019-05-10 21:59:00,3
2019-05-10 22:00:00,3
2019-05-10 22:01:00,3
2019-05-10 22:02:00,2
2019-05-10 22:03:00,3
2019-05-10 22:04:00,3
2019-05-10 22:05:00,2
2019-05-10 22:06:00,3
2019-05-10 22:07:00,2
2019-05-10 22:08:00,3
2019-05-10 22:09:00,2
2019-05-10 22:10:00,3
2019-05-10 22:11:00,3
2019-05-10 22:12:00,2
2019-05-10 22:13:00,2
2019-05-10 22:14:00,3
2019-05-10 22:15:00,3
2019-05-10 22:16:00,2
2019-05-10 22:17:00,2
2019-05-10 22:18:00,3
2019-05-10 22:19:00,3
2019-05-10 22:20:00,2
2019-05-10 22:21:00,3
2019-05-10 22:22:00,3
2019-05-10 22:23:00,2
2019-05-10 22:24:00,3
2019-05-10 22:25:00,3
2019-05-10 22:26:00,2
2019-05-10 22:27:00,2
2019-05-10 22:28:00,3
2019-05-10 22:29:00,2
2019-05-10 22:30:00,3
2019-05-10 22:31:00,2
2019-05-10 22:32:00,3
2019-05-10 22:33:00,2
2019-05-10 22:34:00,3
2019-05-10 22:35:00,3
2019-05-10 22:36:00,2
2019-05-10 22:37:00,3
2019-05-10 22:38:00,3
2019-05-10 22:39:00,2
2019-05-10 22:40:00,3
2019-05-10 22:41:00,3
2019-05-10 22:42:00,3
2019-05-10 22:43:00,2
2019-05-10 22:44:00,3
2019-05-10 22:45:00,3
2019-05-10 22:46:00,2
2019-05-10 22:47:00,3
2019-05-10 22:48:00,3
2019-05-10 22:49:00,2
2019-05-10 22:50:00,3
2019-05-10 22:51:00,2
2019-05-10 22:52:00,3
2019-05-10 22:53:00,3
2019-05-10 22:54:00,3
2019-05-10 22:55:00,2
2019-05-10 22:56:00,3
2019-05-10 22:57:00,2
2019-05-10 22:58:00,3
2019-05-10 22:59:00,3
2019-05-10 23:00:00,3
2019-05-10 23:01:00,3
2019-05-10 23:02:00,2
2019-05-10 23:03:00,3
2019-05-10 23:04:00,2
2019-05-10 23:05:00,3
2019-05-10 23:06:00,3
2019-05-10 23:07:00,2
2019-05-10 23:08:00,3
2019-05-10 23:09:00,1
2019-05-10 23:10:00,1
2019-05-10 23:11:00,2
2019-05-10 23:12:00,3
2019-05-10 23:13:00,3
2019-05-10 23:14:00,2
2019-05-10 23:15:00,3
2019-05-10 23:16:00,3
2019-05-10 23:17:00,2
2019-05-10 23:18:00,3
2019-05-10 23:19:00,3
2019-05-10 23:20:00,2
2019-05-10 23:21:00,3
2019-05-10 23:22:00,3
2019-05-10 23:23:00,2
2019-05-10 23:24:00,3
2019-05-10 23:25:00,3
2019-05-10 23:26:00,2
2019-05-10 23:27:00,3
2019-05-10 23:28:00,3
2019-05-10 23:29:00,2
2019-05-10 23:30:00,3
2019-05-10 23:31:00,2
2019-05-10 23:32:00,3
2019-05-10 23:33:00,2
2019-05-10 23:34:00,3
2019-05-10 23:35:00,3
2019-05-10 23:36:00,2
2019-05-10 23:37:00,3
2019-05-10 23:38:00,3
2019-05-10 23:39:00,3
2019-05-10 23:40:00,2
2019-05-10 23:41:00,3
2019-05-10 23:42:00,3
2019-05-10 23:43:00,2
2019-05-10 23:44:00,2
2019-05-10 23:45:00,3
2019-05-10 23:46:00,2
2019-05-10 23:47:00,3
2019-05-10 23:48:00,3
2019-05-10 23:49:00,2
2019-05-10 23:50:00,3
2019-05-10 23:51:00,3
2019-05-10 23:52:00,3
2019-05-10 23:53:00,2
2019-05-10 23:54:00,3
2019-05-10 23:55:00,3
2019-05-10 23:56:00,3
2019-05-10 23:57:00,2
2019-05-10 23:58:00,3
2019-05-10 23:59:00,3
2019-05-11 00:00:00,3
2019-05-11 00:01:00,2
2019-05-11 00:02:00,3
2019-05-11 00:03:00,3
2019-05-11 00:04:00,3
2019-05-11 00:05:00,2
2019-05-11 00:06:00,3
2019-05-11 00:07:00,3
2019-05-11 00:08:00,3
2019-05-11 00:09:00,2
2019-05-11 00:10:00,3
2019-05-11 00:11:00,2
2019-05-11 00:12:00,3
2019-05-11 00:13:00,3
2019-05-11 00:14:00,2
2019-05-11 00:15:00,3
2019-05-11 00:16:00,2
2019-05-11 00:17:00,3
2019-05-11 00:18:00,2
2019-05-11 00:19:00,3
2019-05-11 00:20:00,3
2019-05-11 00:21:00,2
2019-05-11 00:22:00,3
2019-05-11 00:23:00,3
2019-05-11 00:24:00,2
2019-05-11 00:25:00,3
2019-05-11 00:26:00,2
2019-05-11 00:27:00,3
2019-05-11 00:28:00,3
2019-05-11 00:29:00,2
2019-05-11 00:30:00,3
2019-05-11 00:31:00,2
2019-05-11 00:32:00,3
2019-05-11 00:33:00,3
2019-05-11 00:34:00,3
2019-05-11 00:35:00,2
2019-05-11 00:36:00,3
2019-05-11 00:37:00,2
2019-05-11 00:38:00,3
2019-05-11 00:39:00,3
2019-05-11 00:40:00,3
2019-05-11 00:41:00,2
2019-05-11 00:42:00,3
2019-05-11 00:43:00,3
2019-05-11 00:44:00,2
2019-05-11 00:45:00,3
2019-05-11 00:46:00,3
2019-05-11 00:47:00,2
2019-05-11 00:48:00,3
2019-05-11 00:49:00,3
2019-05-11 00:50:00,2
2019-05-11 00:51:00,3
2019-05-11 00:52:00,3
2019-05-11 00:53:00,3
2019-05-11 00:54:00,2
2019-05-11 00:55:00,3
2019-05-11 00:56:00,3
2019-05-11 00:57:00,2
2019-05-11 00:58:00,3
2019-05-11 00:59:00,3
2019-05-11 01:00:00,3
2019-05-11 01:01:00,2
2019-05-11 01:02:00,3
2019-05-11 01:03:00,3
2019-05-11 01:04:00,2
2019-05-11 01:05:00,2
2019-05-11 01:06:00,3
2019-05-11 01:07:00,3
2019-05-11 01:08:00,3
2019-05-11 01:09:00,2
2019-05-11 01:10:00,3
2019-05-11 01:11:00,2
2019-05-11 01:12:00,3
2019-05-11 01:13:00,3
2019-05-11 01:14:00,2
2019-05-11 01:15:00,3
2019-05-11 01:16:00,3
2019-05-11 01:17:00,2
2019-05-11 01:18:00,3
2019-05-11 01:19:00,3
2019-05-11 01:20:00,2
2019-05-11 01:21:00,2
2019-05-11 01:22:00,3
2019-05-11 01:23:00,3
2019-05-11 01:24:00,2
2019-05-11 01:25:00,3
2019-05-11 01:26:00,2
2019-05-11 01:27:00,3
2019-05-11 01:28:00,2
2019-05-11 01:29:00,3
2019-05-11 01:30:00,3
2019-05-11 01:31:00,2
2019-05-11 01:32:00,3
2019-05-11 01:33:00,3
2019-05-11 01:34:00,2
2019-05-11 01:35:00,1
2019-05-11 01:36:00,3
2019-05-11 01:37:00,2
2019-05-11 01:38:00,3
2019-05-11 01:39:00,3
2019-05-11 01:40:00,2
2019-05-11 01:41:00,3
2019-05-11 01:42:00,2
2019-05-11 01:43:00,3
2019-05-11 01:44:00,2
2019-05-11 01:45:00,3
2019-05-11 01:46:00,2
2019-05-11 01:47:00,3
2019-05-11 01:48:00,3
2019-05-11 01:49:00,2
2019-05-11 01:50:00,3
2019-05-11 01:51:00,2
2019-05-11 01:52:00,3
2019-05-11 01:53:00,3
2019-05-11 01:54:00,2
2019-05-11 01:55:00,3
2019-05-11 01:56:00,2
2019-05-11 01:57:00,3
2019-05-11 01:58:00,2
2019-05-11 01:59:00,3
2019-05-11 02:00:00,2
2019-05-11 02:01:00,3
2019-05-11 02:02:00,2
2019-05-11 02:03:00,3
2019-05-11 02:04:00,2
2019-05-11 02:05:00,3
2019-05-11 02:06:00,3
2019-05-11 02:07:00,2
2019-05-11 02:08:00,3
2019-05-11 02:09:00,3
2019-05-11 02:10:00,2
2019-05-11 02:11:00,3
2019-05-11 02:12:00,2
2019-05-11 02:13:00,2
2019-05-11 02:14:00,3
2019-05-11 02:15:00,3
2019-05-11 02:16:00,2
2019-05-11 02:17:00,2
2019-05-11 02:18:00,3
2019-05-11 02:19:00,2
2019-05-11 02:20:00,3
2019-05-11 02:21:00,2
2019-05-11 02:22:00,3
2019-05-11 02:23:00,1
2019-05-11 02:25:00,3
2019-05-11 02:26:00,2
2019-05-11 02:27:00,3
2019-05-11 02:28:00,2
2019-05-11 02:29:00,3
2019-05-11 02:30:00,2
2019-05-11 02:31:00,2
2019-05-11 02:32:00,3
2019-05-11 02:33:00,2
2019-05-11 02:34:00,2
2019-05-11 02:35:00,3
2019-05-11 02:36:00,2
2019-05-11 02:37:00,3
2019-05-11 02:38:00,2
2019-05-11 02:39:00,3
2019-05-11 02:40:00,2
2019-05-11 02:41:00,3
2019-05-11 02:42:00,2
2019-05-11 02:43:00,3
2019-05-11 02:44:00,2
2019-05-11 02:45:00,3
2019-05-11 02:46:00,3
2019-05-11 02:47:00,2
2019-05-11 02:48:00,3
2019-05-11 02:49:00,3
2019-05-11 02:50:00,2
2019-05-11 02:51:00,3
2019-05-11 02:52:00,3
2019-05-11 02:53:00,2
2019-05-11 02:54:00,3
2019-05-11 02:55:00,3
2019-05-11 02:56:00,2
2019-05-11 02:57:00,3
2019-05-11 02:58:00,3
2019-05-11 02:59:00,2
2019-05-11 03:00:00,3
2019-05-11 03:01:00,2
2019-05-11 03:02:00,3
2019-05-11 03:03:00,3
2019-05-11 03:04:00,2
2019-05-11 03:05:00,2
2019-05-11 03:06:00,3
2019-05-11 03:07:00,3
2019-05-11 03:08:00,2
2019-05-11 03:09:00,3
2019-05-11 03:10:00,2
2019-05-11 03:11:00,3
2019-05-11 03:12:00,2
2019-05-11 03:13:00,3
2019-05-11 03:14:00,3
2019-05-11 03:15:00,2
2019-05-11 03:16:00,3
2019-05-11 03:17:00,2
2019-05-11 03:18:00,2
2019-05-11 03:19:00,3
2019-05-11 03:20:00,3
2019-05-11 03:21:00,2
2019-05-11 03:22:00,3
2019-05-11 03:23:00,2
2019-05-11 03:24:00,3
2019-05-11 03:25:00,2
2019-05-11 03:26:00,3
2019-05-11 03:27:00,3
2019-05-11 03:28:00,3
2019-05-11 03:29:00,2
2019-05-11 03:30:00,3
2019-05-11 03:31:00,2
2019-05-11 03:32:00,3
2019-05-11 03:33:00,3
2019-05-11 03:34:00,2
2019-05-11 03:35:00,3
2019-05-11 03:36:00,2
2019-05-11 03:37:00,3
2019-05-11 03:38:00,2
2019-05-11 03:39:00,3
2019-05-11 03:40:00,3
2019-05-11 03:41:00,2
2019-05-11 03:42:00,3
2019-05-11 03:43:00,3
2019-05-11 03:44:00,2
2019-05-11 03:45:00,3
2019-05-11 03:46:00,3
2019-05-11 03:47:00,2
2019-05-11 03:48:00,3
2019-05-11 03:49:00,3
2019-05-11 03:50:00,2
2019-05-11 03:51:00,3
2019-05-11 03:52:00,3
2019-05-11 03:53:00,2
2019-05-11 03:54:00,3
2019-05-11 03:55:00,2
2019-05-11 03:56:00,3
2019-05-11 03:57:00,3
2019-05-11 03:58:00,2
2019-05-11 03:59:00,3
2019-05-11 04:00:00,3
2019-05-11 04:01:00,2
2019-05-11 04:02:00,3
2019-05-11 04:03:00,2
2019-05-11 04:04:00,3
2019-05-11 04:05:00,3
2019-05-11 04:06:00,2
2019-05-11 04:07:00,3
2019-05-11 04:08:00,3
2019-05-11 04:09:00,2
2019-05-11 04:10:00,3
2019-05-11 04:11:00,2
2019-05-11 04:12:00,3
2019-05-11 04:13:00,3
2019-05-11 04:14:00,2
2019-05-11 04:15:00,3
2019-05-11 04:16:00,3
2019-05-11 04:17:00,2
2019-05-11 04:18:00,3
2019-05-11 04:19:00,3
2019-05-11 04:20:00,2
2019-05-11 04:21:00,3
2019-05-11 04:22:00,3
2019-05-11 04:23:00,2
2019-05-11 04:24:00,3
2019-05-11 04:25:00,2
2019-05-11 04:26:00,3
2019-05-11 04:27:00,3
2019-05-11 04:28:00,2
2019-05-11 04:29:00,3
2019-05-11 04:30:00,2
2019-05-11 04:31:00,3
2019-05-11 04:32:00,3
2019-05-11 04:33:00,2
2019-05-11 04:34:00,3
2019-05-11 04:35:00,3
2019-05-11 04:36:00,2
2019-05-11 04:37:00,3
2019-05-11 04:38:00,3
2019-05-11 04:39:00,2
2019-05-11 04:40:00,3
2019-05-11 04:41:00,3
2019-05-11 04:42:00,2
2019-05-11 04:43:00,3
2019-05-11 04:44:00,2
2019-05-11 04:45:00,3
2019-05-11 04:46:00,2
2019-05-11 04:47:00,3
2019-05-11 04:48:00,3
2019-05-11 04:49:00,3
2019-05-11 04:50:00,2
2019-05-11 04:51:00,3
2019-05-11 04:52:00,3
2019-05-11 04:53:00,2
2019-05-11 04:54:00,3
2019-05-11 04:55:00,2
2019-05-11 04:56:00,3
2019-05-11 04:57:00,3
2019-05-11 04:58:00,3
2019-05-11 04:59:00,2
2019-05-11 05:00:00,3
2019-05-11 05:01:00,3
2019-05-11 05:02:00,2
2019-05-11 05:03:00,3
2019-05-11 05:04:00,3
2019-05-11 05:05:00,3
2019-05-11 05:06:00,3
2019-05-11 05:07:00,2
2019-05-11 05:08:00,3
2019-05-11 05:09:00,3
2019-05-11 05:10:00,2
2019-05-11 05:11:00,3
2019-05-11 05:12:00,2
2019-05-11 05:13:00,3
2019-05-11 05:14:00,3
2019-05-11 05:15:00,3
2019-05-11 05:16:00,2
2019-05-11 05:17:00,3
2019-05-11 05:18:00,3
2019-05-11 05:19:00,2
2019-05-11 05:20:00,3
2019-05-11 05:21:00,3
2019-05-11 05:22:00,2
2019-05-11 05:23:00,3
2019-05-11 05:24:00,2
2019-05-11 05:25:00,3
2019-05-11 05:26:00,3
2019-05-11 05:27:00,2
2019-05-11 05:28:00,3
2019-05-11 05:29:00,3
2019-05-11 05:30:00,2
2019-05-11 05:31:00,3
2019-05-11 05:32:00,2
2019-05-11 05:33:00,3
2019-05-11 05:34:00,3
2019-05-11 05:35:00,2
2019-05-11 05:36:00,3
2019-05-11 05:37:00,3
2019-05-11 05:38:00,2
2019-05-11 05:39:00,3
2019-05-11 05:40:00,2
2019-05-11 05:41:00,3
2019-05-11 05:42:00,3
2019-05-11 05:43:00,2
2019-05-11 05:44:00,3
2019-05-11 05:45:00,3
2019-05-11 05:46:00,2
2019-05-11 05:47:00,3
2019-05-11 05:48:00,2
2019-05-11 05:49:00,3
2019-05-11 05:50:00,2
2019-05-11 05:51:00,3
2019-05-11 05:52:00,3
2019-05-11 05:53:00,2
2019-05-11 05:54:00,3
2019-05-11 05:55:00,2
2019-05-11 05:56:00,3
2019-05-11 05:57:00,2
2019-05-11 05:58:00,3
2019-05-11 05:59:00,3
2019-05-11 06:00:00,2
2019-05-11 06:01:00,3
2019-05-11 06:02:00,3
2019-05-11 06:03:00,2
2019-05-11 06:04:00,3
2019-05-11 06:05:00,2
2019-05-11 06:06:00,3
2019-05-11 06:07:00,3
2019-05-11 06:08:00,2
2019-05-11 06:09:00,3
2019-05-11 06:10:00,2
2019-05-11 06:11:00,3
2019-05-11 06:12:00,3
2019-05-11 06:13:00,2
2019-05-11 06:14:00,3
2019-05-11 06:15:00,3
2019-05-11 06:16:00,1
2019-05-11 06:19:00,1
2019-05-11 06:20:00,3
2019-05-11 06:21:00,3
2019-05-11 06:22:00,2
2019-05-11 06:23:00,3
2019-05-11 06:24:00,3
2019-05-11 06:25:00,2
2019-05-11 06:26:00,3
2019-05-11 06:27:00,2
2019-05-11 06:28:00,3
2019-05-11 06:29:00,3
2019-05-11 06:30:00,2
2019-05-11 06:31:00,3
2019-05-11 06:32:00,2
2019-05-11 06:33:00,3
2019-05-11 06:34:00,3
2019-05-11 06:35:00,2
2019-05-11 06:36:00,3
2019-05-11 06:37:00,2
2019-05-11 06:38:00,3
2019-05-11 06:39:00,2
2019-05-11 06:40:00,3
2019-05-11 06:41:00,2
2019-05-11 06:42:00,3
2019-05-11 06:43:00,3
2019-05-11 06:44:00,2
2019-05-11 06:45:00,3
2019-05-11 06:46:00,2
2019-05-11 06:47:00,3
2019-05-11 06:48:00,2
2019-05-11 06:49:00,3
2019-05-11 06:50:00,3
2019-05-11 06:51:00,2
2019-05-11 06:52:00,3
2019-05-11 06:53:00,3
2019-05-11 06:54:00,2
2019-05-11 06:55:00,3
2019-05-11 06:56:00,3
2019-05-11 06:57:00,2
2019-05-11 06:58:00,3
2019-05-11 06:59:00,3
2019-05-11 07:00:00,2
2019-05-11 07:01:00,3
2019-05-11 07:02:00,2
2019-05-11 07:03:00,3
2019-05-11 07:04:00,3
2019-05-11 07:05:00,2
2019-05-11 07:06:00,2
2019-05-11 07:07:00,2
2019-05-11 07:08:00,3
2019-05-11 07:09:00,3
2019-05-11 07:10:00,2
2019-05-11 07:11:00,3
2019-05-11 07:12:00,3
2019-05-11 07:13:00,3
2019-05-11 07:14:00,2
2019-05-11 07:15:00,3
2019-05-11 07:16:00,2
2019-05-11 07:17:00,3
2019-05-11 07:18:00,3
2019-05-11 07:19:00,2
2019-05-11 07:20:00,3
2019-05-11 07:21:00,3
2019-05-11 07:22:00,3
2019-05-11 07:23:00,2
2019-05-11 07:24:00,3
2019-05-11 07:25:00,3
2019-05-11 07:26:00,3
2019-05-11 07:27:00,3
2019-05-11 07:28:00,1
2019-05-11 07:29:00,3
2019-05-11 07:30:00,3
2019-05-11 07:31:00,2
2019-05-11 07:32:00,3
2019-05-11 07:33:00,2
2019-05-11 07:34:00,3
2019-05-11 07:35:00,3
2019-05-11 07:36:00,2
2019-05-11 07:37:00,3
2019-05-11 07:38:00,3
2019-05-11 07:39:00,2
2019-05-11 07:40:00,3
2019-05-11 07:41:00,3
2019-05-11 07:42:00,2
2019-05-11 07:43:00,3
2019-05-11 07:44:00,3
2019-05-11 07:45:00,2
2019-05-11 07:46:00,3
2019-05-11 07:47:00,2
2019-05-11 07:48:00,3
2019-05-11 07:49:00,3
2019-05-11 07:50:00,3
2019-05-11 07:51:00,2
2019-05-11 07:52:00,3
2019-05-11 07:53:00,3
2019-05-11 07:54:00,2
2019-05-11 07:55:00,3
2019-05-11 07:56:00,2
2019-05-11 07:57:00,3
2019-05-11 07:58:00,2
2019-05-11 07:59:00,3
2019-05-11 08:00:00,3
2019-05-11 08:01:00,2
2019-05-11 08:02:00,3
2019-05-11 08:03:00,3
2019-05-11 08:04:00,2
2019-05-11 08:05:00,3
2019-05-11 08:06:00,3
2019-05-11 08:07:00,2
2019-05-11 08:08:00,2
2019-05-11 08:09:00,3
2019-05-11 08:10:00,3
2019-05-11 08:11:00,3
2019-05-11 08:12:00,2
2019-05-11 08:13:00,3
2019-05-11 08:14:00,2
2019-05-11 08:15:00,3
2019-05-11 08:16:00,2
2019-05-11 08:17:00,3
2019-05-11 08:18:00,2
2019-05-11 08:19:00,3
2019-05-11 08:20:00,2
2019-05-11 08:21:00,3
2019-05-11 08:22:00,3
2019-05-11 08:23:00,2
2019-05-11 08:24:00,3
2019-05-11 08:25:00,2
2019-05-11 08:26:00,3
2019-05-11 08:27:00,2
2019-05-11 08:28:00,3
2019-05-11 08:29:00,3
2019-05-11 08:30:00,2
2019-05-11 08:31:00,2
2019-05-11 08:32:00,3
2019-05-11 08:33:00,2
2019-05-11 08:34:00,3
2019-05-11 08:35:00,3
2019-05-11 08:36:00,2
2019-05-11 08:37:00,3
2019-05-11 08:38:00,3
2019-05-11 08:39:00,2
2019-05-11 08:40:00,3
2019-05-11 08:41:00,3
2019-05-11 08:42:00,2
2019-05-11 08:43:00,3
2019-05-11 08:44:00,3
2019-05-11 08:45:00,2
2019-05-11 08:46:00,3
2019-05-11 08:47:00,3
2019-05-11 08:48:00,2
2019-05-11 08:49:00,3
2019-05-11 08:50:00,3
2019-05-11 08:51:00,2
2019-05-11 08:52:00,3
2019-05-11 08:53:00,2
2019-05-11 08:54:00,3
2019-05-11 08:55:00,2
2019-05-11 08:56:00,3
2019-05-11 08:57:00,2
2019-05-11 08:58:00,3
2019-05-11 08:59:00,3
2019-05-11 09:00:00,2
2019-05-11 09:01:00,3
2019-05-11 09:02:00,2
2019-05-11 09:03:00,2
2019-05-11 09:04:00,3
2019-05-11 09:05:00,2
2019-05-11 09:06:00,3
2019-05-11 09:07:00,3
2019-05-11 09:08:00,3
2019-05-11 09:09:00,2
2019-05-11 09:10:00,3
2019-05-11 09:11:00,2
2019-05-11 09:12:00,2
2019-05-11 09:13:00,3
2019-05-11 09:14:00,2
2019-05-11 09:15:00,3
2019-05-11 09:16:00,3
2019-05-11 09:17:00,2
2019-05-11 09:18:00,3
2019-05-11 09:19:00,2
2019-05-11 09:20:00,3
2019-05-11 09:21:00,2
2019-05-11 09:22:00,2
2019-05-11 09:23:00,3
2019-05-11 09:24:00,1
2019-05-11 09:25:00,2
2019-05-11 09:26:00,2
2019-05-11 09:27:00,3
2019-05-11 09:28:00,2
2019-05-11 09:29:00,2
2019-05-11 09:30:00,2
2019-05-11 09:31:00,3
2019-05-11 09:32:00,2
2019-05-11 09:33:00,3
2019-05-11 09:34:00,2
2019-05-11 09:35:00,2
2019-05-11 09:36:00,3
2019-05-11 09:37:00,2
2019-05-11 09:38:00,2
2019-05-11 09:39:00,3
2019-05-11 09:40:00,2
2019-05-11 09:41:00,2
2019-05-11 09:42:00,2
2019-05-11 09:43:00,2
2019-05-11 09:44:00,3
2019-05-11 09:45:00,1
2019-05-11 09:46:00,1
2019-05-11 09:47:00,2
2019-05-11 09:48:00,2
2019-05-11 09:49:00,3
2019-05-11 09:50:00,2
2019-05-11 09:51:00,2
2019-05-11 09:52:00,3
2019-05-11 09:53:00,2
2019-05-11 09:54:00,3
2019-05-11 09:55:00,2
2019-05-11 09:56:00,2
2019-05-11 09:57:00,2
2019-05-11 09:59:00,2
2019-05-11 10:00:00,3
2019-05-11 10:01:00,2
2019-05-11 10:02:00,3
2019-05-11 10:03:00,2
2019-05-11 10:04:00,2
2019-05-11 10:05:00,2
2019-05-11 10:06:00,3
2019-05-11 10:07:00,3
2019-05-11 10:08:00,2
2019-05-11 10:09:00,2
2019-05-11 10:10:00,2
2019-05-11 10:11:00,2
2019-05-11 10:12:00,3
2019-05-11 10:13:00,2
2019-05-11 10:14:00,3
2019-05-11 10:15:00,2
2019-05-11 10:16:00,2
2019-05-11 10:17:00,3
2019-05-11 10:18:00,2
2019-05-11 10:19:00,3
2019-05-11 10:20:00,1
2019-05-11 10:21:00,2
2019-05-11 10:22:00,3
2019-05-11 10:23:00,3
2019-05-11 10:24:00,2
2019-05-11 10:25:00,2
2019-05-11 10:26:00,1
2019-05-11 10:27:00,3
2019-05-11 10:28:00,2
2019-05-11 10:29:00,3
2019-05-11 10:30:00,3
2019-05-11 10:31:00,1
2019-05-11 10:32:00,1
2019-05-11 10:33:00,2
2019-05-11 10:34:00,2
2019-05-11 10:35:00,2
2019-05-11 10:36:00,2
2019-05-11 10:37:00,1
2019-05-11 10:38:00,1
2019-05-11 10:39:00,2
2019-05-11 10:40:00,2
2019-05-11 12:47:00,5
2019-05-11 12:48:00,2
2019-05-11 12:49:00,3
2019-05-11 12:50:00,3
2019-05-11 12:51:00,3
2019-05-11 12:52:00,2
2019-05-11 12:53:00,3
2019-05-11 12:54:00,3
2019-05-11 12:55:00,2
2019-05-11 12:56:00,3
2019-05-11 12:57:00,2
2019-05-11 12:58:00,3
2019-05-11 12:59:00,2
2019-05-11 13:00:00,3
2019-05-11 13:01:00,1
2019-05-11 13:02:00,3
2019-05-11 13:03:00,2
2019-05-11 13:04:00,3
2019-05-11 13:05:00,2
2019-05-11 13:06:00,3
2019-05-11 13:07:00,2
2019-05-11 13:08:00,3
2019-05-11 13:09:00,2
2019-05-11 13:10:00,2
2019-05-11 13:11:00,3
2019-05-11 13:12:00,2
2019-05-11 13:13:00,2
2019-05-11 13:14:00,3
2019-05-11 13:15:00,1
2019-05-11 13:16:00,3
2019-05-11 13:17:00,2
2019-05-11 13:18:00,2
2019-05-11 13:19:00,3
2019-05-11 13:20:00,2
2019-05-11 13:21:00,3
2019-05-11 13:22:00,2
2019-05-11 13:23:00,2
2019-05-11 13:24:00,2
2019-05-11 13:25:00,2
2019-05-11 13:26:00,3
2019-05-11 13:27:00,2
2019-05-11 13:28:00,2
2019-05-11 13:29:00,3
2019-05-11 13:30:00,3
2019-05-11 13:31:00,2
2019-05-11 13:32:00,3
2019-05-11 13:33:00,2
2019-05-11 13:34:00,3
2019-05-11 13:35:00,2
2019-05-11 13:36:00,2
2019-05-11 13:37:00,3
2019-05-11 13:38:00,2
2019-05-11 13:39:00,2
2019-05-11 13:40:00,3
2019-05-11 13:41:00,2
2019-05-11 13:42:00,2
2019-05-11 13:43:00,3
2019-05-11 13:44:00,3
2019-05-11 13:45:00,2
2019-05-11 13:46:00,2
2019-05-11 13:47:00,2
2019-05-11 13:48:00,3
2019-05-11 13:49:00,2
2019-05-11 13:50:00,2
2019-05-11 13:51:00,3
2019-05-11 13:52:00,2
2019-05-11 13:53:00,2
