7,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.z, s.zErr, s.zWarning, s.class FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.zWarning = # AND (s.class = #) AND (s.primTarget & (dbo.fPrimTarget (#) ) > #)"
2019-10-16 14:34:00,1
2019-10-17 01:30:00,1
2019-10-17 01:43:00,2
2019-12-17 07:21:00,2
2019-12-17 07:22:00,1
