5,select top # * from [GALEX_GR5_AIS_SDSS_DR7_Matched_catalog_errmagFUVandNUV_menor_#_#mag]
2019-07-19 18:25:00,1
2019-07-19 18:34:00,1
2019-07-19 19:27:00,1
2019-07-21 14:04:00,1
2019-07-21 14:06:00,1
