1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj FROM ..Star AS p WHERE p.g > # AND (p.g - p.r) > # AND (p.g - p.r) < # AND (p.flags & (dbo.fPhotoFlags (#) ) > #)"
2019-03-03 15:01:00,1
