1,"SELECT p.objid, p.specObjId, p.ra, p.dec, g.d4#_n, g.d4#_n_err FROM PhotoObjAll p WHERE p.objID = # JOIN galSpecIndx g ON p.specObjID = g.specObjID"
2019-02-13 05:33:00,1
