1,"SELECT TOP # p.run, p.rerun, p.camCol, p.field, p.obj, IS# (s.ra, #) as ra, IS# (s.[dec], #) as [dec], # as filter FROM dbo.fGetNearbyObjEq (#, #, #) as b, BESTDR1..PhotoObj as p LEFT OUTER JOIN BESTDR1..SpecObj s ON p.objID = s.bestObjID WHERE b.objID = p.objID AND (p.type = # OR p.type = #)"
2019-02-24 18:23:00,1
