10,"SELECT # + cast (x.objId as varchar (#) ) + #+ cast (x.objId as varchar (#) ) + # as objID, p.ra, p.dec FROM #x x, #upload u, PhotoTag p WHERE u.up_id = x.up_id and x.objID = p.objID ORDER BY x.up_id"
2019-06-26 19:50:00,1
2019-06-26 19:51:00,1
2019-06-26 19:52:00,1
2019-08-01 23:46:00,1
2019-08-01 23:49:00,1
2019-10-02 19:57:00,1
2019-10-02 20:00:00,1
2019-11-29 15:20:00,2
2019-11-29 15:22:00,1
