9,"SELECT u.up_id, p.objID, p.ra, p.dec, s.plate, s.mjd, s.fiberid, s.specobjid FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) JOIN PhotoObj p ON p.objID = s.bestObjID ORDER BY u.up_id"
2019-04-08 14:16:00,1
2019-04-08 14:22:00,1
2019-04-08 14:23:00,1
2019-04-08 14:24:00,1
2019-04-08 14:25:00,1
2019-04-08 14:36:00,1
2019-04-08 14:40:00,1
2019-04-08 14:42:00,1
2019-04-08 14:45:00,1
