1,"SELECT top # m.id, n.specobjid as dr1#specobjid --into MyDB.Y2a FROM MyDB.data AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN SpecObjAll AS o ON n.specobjid = o.specobjid"
2019-05-29 03:25:00,1
