1,"select top # m.mangaid, m.objra, m.objdec, f.objID, f.ra, f.dec into mydb.mangafirst from mangaDRPall as m, first.PhotoObjAll as f cross apply dbo.fGetNearestObjEq (m.objra, m.objdec, #) AS n join PhotoObj AS o on o.objID = n.objID"
2019-10-30 14:15:00,1
