2,"SELECT m.search_id, m.ra AS ra1, m.dec AS dec1, n.objid, n.distance, o.ra AS ra2, o.dec AS dec2, o.u, o.g, o.r, o.i, o.z, o.type, o.err_u, o.err_g, o.err_r, o.err_i, o.err_z into mydb.cc2_all from MyDB.cc2 AS m CROSS APPLY dbo.fGetNearestObjEq (m.ra, m.dec, #) AS n JOIN PhotoObj AS o ON n.objid = o.objid"
2019-03-10 14:30:00,2
