1,"select objID, ra, dec, type, psfMag_r, petroRad_r, u, g, r, i, z, dbo.fPhotoFlagsN (flags) as flags from PhotoObjAll where ra < # AND ra > # AND dec < # AND dec > #"
2019-10-08 16:59:00,1
