3,"select top # p.objid, p.ra, p.dec from photoobj p, dbo.fgetNearByObjEq (#, .#, #) n where p.objid = n.objid and p.u > # and p.g > # and p.r > # and p.i > # and p.z > #"
2019-04-30 16:54:00,3
