1,"select top # p.u, p.g, p.r, p.i, p.z, s.z as redshift from PhotoPbj p Join specObj s ON s.bestObjID = p.objID where s.class = 'galaxy And s.zwarning = # and s.z between # and #"
2019-08-19 08:21:00,1
