4,"SELECT TOP # s.bestObjID FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.z > # AND s.zWarning = # AND (s.class = #) AND s.z < #"
2019-01-29 02:05:00,1
2019-01-29 02:06:00,1
2019-04-22 03:58:00,1
2019-12-14 15:49:00,1
