1,"SELECT s.ra, s.dec, s.z, s.zErr, s.dered_r into mydb.Antlia from SpecPhoto s, dbo.fGetNearbyObjEq (#, #, #) as n WHERE class = # AND n.objID = s.objID AND ABS (#-s.z) < = #* (#+s.z)"
2019-04-15 01:57:00,1
