1,"SELECT TOP # p.ra, p.dec, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.z FROM PhotoObj AS p WHERE p.u BETWEEN # AND # AND p.dec BETWEEN # AND #"
2019-11-01 19:02:00,1
