1,"select p.objid, p.l, p.b, p.u, p.g, p.r, p.i, p.z from star p where p.b BETWEEN # AND # AND p.l BETWEEN # AND # AND where p.b BETWEEN # AND # AND p.l BETWEEN # AND #"
2019-07-11 05:47:00,1
