1,"SELECT s.specobjid, s.ra, s.dec, s.plate, s.mjd, s.fiberid, p.objID, p.modelMag_g, p.modelMag_i, p.extinction_g, p.extinction_i FROM #upload u JOIN SpecObjAll s ON (s.plate = u.up_plate AND s.mjd = u.up_mjd AND s.fiberID = u.up_fiber) JOIN PhotoTag p ON p.objID = s.bestObjID ##', @log = #, @filter = #"
2019-07-22 14:06:00,1
