2,"SELECT spp.PLATEID, spp.SPECOBJID, spp.TEFFADOP, spp.FEHADOP from sppParams AS spp WHERE (spp.PLATEID = #) or (spp.PLATEID = #) or (spp.PLATEID = #) or (spp.PLATEID = #) or (spp.PLATEID = #)"
2019-08-09 11:41:00,2
