1,"SELECT TOP # s.fiberID, s.mjd, s.plate FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.z > # AND s.zWarning = # AND s.z < #"
2019-11-13 15:07:00,1
