24,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, s.specobjid, s.class, s.z as redshift, s.plate, s.mjd, s.fiberid FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.plate = #"
2019-01-11 01:02:00,1
2019-05-30 14:34:00,1
2019-12-28 19:10:00,3
2019-12-28 19:11:00,3
2019-12-28 19:12:00,3
2019-12-28 19:13:00,3
2019-12-28 19:14:00,3
2019-12-28 19:15:00,2
2019-12-28 19:16:00,1
2019-12-28 19:17:00,2
2019-12-28 19:18:00,2
