1,"select ID, Vintage, Tract, SRID = geom.STSrid, area = geom.STArea () , lon = centroid.Long, lat = centroid.Lat, wkt = geom.ToString () , dist2center = geom.STDistance (@center) from optw.tamass.TRACTS where vintage = # and geom.STArea () < #e8 -- m^# and geom.STDistance (@center) < # / # * # -- meters"
2019-10-27 16:27:00,1
