5,SELECT * FROM dr1#_galspec_rainbowpeas_sample
2019-08-22 15:00:00,1
2019-08-23 10:59:00,1
2019-08-23 11:25:00,1
2019-08-23 11:26:00,1
2019-08-23 11:43:00,1
