1,"SELECT TOP # cast (str (p.u - p.g, #, #) as float) as ugModelColor, cast (str (p.g - p.r, #, #) as float) as grModelColor, cast (str (p.r - p.i, #, #) as float) as riModelColor, cast (str (p.i - p.z, #, #) as float) as izModelColor FROM ..PhotoObj AS p JOIN dbo.fGetNearbyObjEq (#, #, #) AS b ON b.objID = P.objID WHERE (p.type = # OR p.type = #)"
2019-06-30 22:02:00,1
