1,"SELECT TOP # p.ra, p.dec, p.u, p.g, p.r, p.i, p.z FROM Galaxy AS p, dbo.fGetNearbyObjEq (RA, DEC, #) as N WHERE p.objID = N.objID AND p.ra IN () AND p.dec IN ()"
2019-11-24 01:50:00,1
