1,"SELECT specObjID, z, SpectroFlux_u, SpectroFlux_g, SpectroFlux_r, SpectroFlux_i, SpectroFlux_z FROM SpecObj WHERE class = # and zWarning = #"
2019-03-12 03:34:00,1
