2,"SELECT TOP # A.ID_#, A.Name, A.RAdeg, A.DEdeg, D.t1#_arms_winding_a2#_tight_debiased, D.t1#_arms_winding_a2#_medium_debiased FROM MyDB.Liu2# as A CROSS APPLY dbo.fGetNearestObjEq (A.RAdeg, A.DEdeg, #/#.) AS B INNER JOIN SpecPhotoAll as C on B.objID = C.objID INNER JOIN zoo2MainSpecz as D on C.specobjID = D.specobjID WHERE D.t0#_spiral_a0#_spiral_debiased> =# INTO Liu2#_zoo2MainSpeczSpiral"
2019-09-19 09:34:00,2
