2,"SELECT top # x.plate, x.mjd, s.fiberID, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, p.ra, p.dec, s.z, p.ObjID FROM photoObj p JOIN specObj s ON s.bestObjID = p.objID JOIN plateX x ON x.plateID = s.plateID WHERE s.class = # and s.zWarning = #"
2019-09-10 05:56:00,2
