1,"select S.objid, S.ra, S.dec, S.petromag_u, S.petromag_g, S.petromag_r, S.petromag_i, S.petromag_z, X.sdss_objid, W.w1mpro, W.w2mpro, W.w3mpro, W.w4mpro, W.w1sigmpro, W.w2sigmpro, W.w3sigmpro, W.w4sigmpro, W.cntr into mydb.wise_sdss_clu from wise_xmatch as X join mydb.exclu_#_mag as S on X.sdss_objid = S.objid join wise_allsky as W on X.wise_cntr = W.cntr"
2019-04-12 17:20:00,1
