1,"select top # objid, S.z, L2.ew, L.ew from SpecPhoto as S JOIN SpecLine AS L ON S.SpecObjID = L.SpecObjID JOIN SpecLine AS L2 ON S.SpecObjID = L2.SpecObjID WHERE L.LineId = # and L2.LineId = #"
2019-04-09 19:43:00,1
