1,"select s.id, s.ra, s.dec, p.run, p.rerun, p.camcol, p.field, p.obj, p.ra, p.dec, p.rowc, p.colc into mydb.test_check_mga from mydb.smga s right outer join photoobjall p on ((abs (p.ra - s.ra) < #e-#) and (abs (p.dec - s.dec) = #e-#) )"
2019-05-13 06:54:00,1
