1,"select p.*, e.distance from dbo.fgetnearbyobjalleq (#, #, #/#) as e join photoobjall as p on p.objid = e.objid where (e.run = # or e.run = #) and ( (flags & #) ! = #) AND ( (flags & #) = #) order by e.distance"
2019-08-01 14:19:00,1
