1,"select Al.AlbumId, Al.Title, Al.ArtistId, Ar.Name from chinook.Album as Al, chinook.Artist as Ar where Al.ArtistId = Ar.ArtistId order by title desc select top #"
2019-04-24 16:57:00,1
