7,"SELECT top # sp.plate, sp.mjd, sp.fiberid, sp.specobjid, sp.bestobjid, s.elodiervfinal, s.teffadop, s.fehadop, s.loggadop, sp.class, sp.subclass, sp.ra, sp.dec FROM sppParams as s JOIN SpecObjAll as sp ON s.specobjid = sp.specobjid WHERE s.teffadop between # and # AND sp.class = # AND sp.subclass like # AND sp.ra > # and sp.ra < # AND sp.dec > # and sp.dec < #"
2019-03-29 00:04:00,1
2019-03-29 00:14:00,1
2019-03-29 00:16:00,1
2019-03-29 00:17:00,1
2019-03-29 00:26:00,1
2019-03-29 12:21:00,1
2019-03-29 12:22:00,1
