1,"select statement: , # #, #, #, #, #, #, #, #/#/# #:#:# PM, #, #.#, cas.sdss.org, SDSS3S, BestDR6, public, #E-#, #, #, SELECT top # # + cast (p.objId as varchar (#) ) + # + cast (p.objId as varchar (#) ) + # as objID"
2019-12-08 21:01:00,1
