2,"select s.objid, s.ra, s.dec, s.petroMag_r, s.petroRad_r, s.isoA_r, s.isoB_r --into mydb.edgeon_stripe8#_dr7_new from galaxy as s where s.photoobjid = mydb.alpha4#_sdss.phoobjid"
2019-01-27 12:13:00,2
