1,"select distinct T.MediaTypeId, T.GenreId, M.Name as MediaName, G.Name as GenreName from chinook.Track as T, chinook.MediaType as M, chinook.Genre as G where T.MediaTypeId = M.MediaTypeId and T.GenreId = G.GenreId"
2019-04-24 17:19:00,1
