1,"SELECT a.OBJID AS OBJID, n.specObjID AS sdssid, n.z AS zsp_sp, n.zErr AS e_zsp, n.zWarning AS zWarning, n.distance AS SEPARATION_AKARI_SDSS1# INTO mydb.akari_#_output2 FROM MyDB.akari_# AS a CROSS APPLY dbo.fGetNearestSpecObjEq (a.RA, a.DEC, #) AS n"
2019-08-18 08:59:00,1
