7,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.class, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.ra BETWEEN # AND # and p.dec BETWEEN # AND #"
2019-10-28 02:45:00,2
2019-10-31 22:52:00,1
2019-10-31 22:54:00,1
2019-11-01 06:04:00,1
2019-11-01 16:11:00,1
2019-11-02 02:51:00,1
