1,"SELECT p.ra, p.dec FROM MyDB.FIRST_Reduced_#p0#deg AS f OUTER APPLY dbo.fGetNearestObjEq (f.ra, f.dec, #) AS x JOIN PhotoObjAll p ON x.objID = p.objID"
2019-08-13 03:02:00,1
