1,"SELECT y.plate, y.mjd, y.fiberID into mydb.XXL_plate from galaxyTag g join specobj y ON y.specobjID = g.specobjID left outer join photoz p ON p.objID = g.objID WHERE g.ra> # and g.ra< # and g.dec> # and g.dec< #"
2019-11-27 04:24:00,1
