1,"SELECT a.ra, a.dec, a.z, a.z_Err, a.logMass, a.logMass_err, a.t_age_mean, a.t_age_err, a.metallicity_mean, a.metallicity_err, a.dust1_mean, a.dust1_err, a.tau_mean, a.tau_err, a.age_mean, a.age_min, a.age_max, a.ssfr_mean, a.ssfr_min, a.ssfr_max, a.cModelAbsMag_u, a.cModelAbsMag_g, a.cModelAbsMag_r, a.cModelAbsMag_i, a.cModelAbsMag_z, a.ke_u, a.ke_g, a.ke_r, a.ke_i, a.ke_z into mydb.MyTable from stellarMassFSPSGranWideDust as a"
2019-05-08 17:32:00,1
