1,"SELECT TOP # akarisub.OBJID AS akari_ID, sp.z AS redshift, out.distance into mydb.MyTable from MyDB.akari_subset AS akarisub CROSS APPLY dbo.fGetNearestObjEq (akarisub.RA, akarisub.DEC, #) AS out JOIN SpecPhoto AS sp ON out.objid = sp.specObjID"
2019-08-06 11:31:00,1
