1,"select fieldID, ra, dec, Run.strip, Run.run, Run.rerun, field, camcol, raMin, raMax, decMin, decMax from Field inner join dbo.Run on Run.run = Field.run where Run.stripe = # and ra between # and # --select top # ra, dec from dbo.PhotoObjAll where type = # and field = # and run = # and camcol = # --select top # * from dbo.specObj where class = # --select top # * from dbo.PhotoObjAll where type = # and field = # and run = # and camcol = # --select top # objID, specObjID from dbo.PhotoObjAll where type = # --select top # objID, specObjID, ra, dec, run, rerun, field, camcol, z, zErr from dbo.specPhotoAll where class = # and objID is not # select count (zErr) from dbo.specPhotoAll where class = # and objID is not #"
2019-01-29 07:53:00,1
