2,"SELECT ra, dec, z, zErr, velDisp, velDispErr, class, subClass FROM SpecObj as s WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND class = GALAXY AND subClass = #"
2019-11-02 23:43:00,2
