1,"SELECT ra, dec, z, zErr, velDisp, velDispErr FROM SpecObj AS s JOIN SpecPhotoAll AS p ON s.bestobjid = p.objid WHERE (dec between # and #) and (ra between # and #) AND (CLEAN = #) AND (p.petroMag_r-p.extinction_r) < # WHERE p.u BETWEEN # AND # AND g BETWEEN # AND #"
2019-11-03 19:45:00,1
