3,"SELECT ph.ra, ph.dec, n.objID, n.neighborObjID into MyDB.redmappermatch FROM Neighbors n, MyDB.redmapper1 as p, PhotoObjAll ph WHERE n.distance < p.#SearchRadius and ph.petroMag_i< p.#i and n.type = # and n.neighborType = # and n.mode = # and n.neighborMode = #"
2019-05-31 12:19:00,1
2019-05-31 12:21:00,1
2019-05-31 12:24:00,1
