2,"SELECT specObjID, eboss_target0, ra, dec, plate, mjd, fiberID, psfMag_u, psfMagErr_u, psfMag_g, psfMagErr_g, psfMag_r, psfMagErr_r, psfMag_i, psfMagErr_i, psfMag_z, psfMagErr_z into mydb.MyTable_# from SpecPhotoAll WHERE plate = #"
2019-11-12 05:50:00,2
