1,"select apogee_id, teff, teff_err, teff_flag, logg, logg_err, logg_flag, aspcap_chi2, aspcap_class, select apogee_id, teff, teff_err, teff_flag, aspcap_chi2, aspcap_class, aspcapflag from aspcapstar into myDB.apogee"
2019-07-21 07:36:00,1
