1,"SELECT TOP # a.objid, b.specobjID , a.ra, a.dec, c.logmass, c.sfr FROM specobjall as b, photoobjall as a , stellarMasspassivePort as c WHERE a.objid = b.bestobjid and b.specobjid = c.specobjid and a.type = # and b.z< # and c.logmass< # and a.petromag_g-a.petromag_r> # and a.petror9#_r/a.petror5#_r< # and a.fracdev_r< #"
2019-05-29 04:09:00,1
