1,"SELECT into mydb.A2#_Dhila_# s.objID, s.specObjID, s.ra, s.dec, s.z, s.zErr, s.class, s.psfMag_u, s.psfMag_r FROM SpecPhotoAll s WHERE s.ra BETWEEN # and # AND s.dec BETWEEN # and # AND s.z BETWEEN # AND # AND s.class = #"
2019-05-10 00:47:00,1
