1,"SELECT ALL p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift FROM PhotoObj AS p JOIN Photoz AS s ON s.objID = p.objid WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND s.z BETWEEN # AND #"
2019-03-11 11:55:00,1
