1,"SELECT top # p.ra, p.dec, p.z FROM SpecObj as p WHERE p.class = # AND p.zWarning = # AND p.dec< =# AND p.dec> =# AND p.ra > =# OR p.dec < =#"
2019-02-02 09:47:00,1
