7,"select cat1 = run1, cat2 = run2, arcsec, cts = sum (cts) from astrometry.budavari.S8#r2# where run1 IN () and run2 IN () and mid1 IN () and mid2 IN () and mag1 IN () group by run1, run2, arcsec order by run1, run2, arcsec"
2019-11-05 17:48:00,1
2019-11-05 18:15:00,1
2019-11-06 03:02:00,1
2019-11-06 07:51:00,1
2019-11-08 08:22:00,1
2019-11-08 10:23:00,1
2019-11-10 10:51:00,1
