1,"SELECT TOP # objID, ra, dec, cModelMag_g into mydb.MyTable_# from Galaxy WHERE ra BETWEEN # AND # AND dec < # AND cModelMag_g BETWEEN # AND #"
2019-06-29 09:50:00,1
