1,"SELECT TOP # specObjID, ra, dec, z, zErr, targetObjID, objID, type, psfMag_u, psfMag_g, psfMag_r, psfMagErr_u, psfMagErr_g, psfMagErr_r, flags FROM SpecPhoto WHERE (class = #) or (class = #) AND (sourceType = #) ANd zWarning = #"
2019-10-13 16:26:00,1
