1,"SELECT o.objID, o.petroMag_u, m.PGC_name --INTO mydb.myfirsttable FROM PhotoObjAll as o LEFT JOIN mydb.PGC AS m ON o.objID = m.objID"
2019-08-10 14:19:00,1
