1,"SELECT top # objid, ra, dec, modelmag_g-extinction_g AS mag_g, modelmag_r-extinction_r AS mag_r, z FROM SpecPhoto WHERE (class = #) AND z> # AND z< #"
2019-08-27 19:45:00,1
