1,"select statement: , # #, #, #, #, #, #, #, #/#/# #:#:# PM, #, #.#, skyserver.sdss.org, SDSS3S, BestDR8, public, #, #, #, SELECT top # # + cast (p.objId as varchar (#) ) + # + cast (p.objId as varchar (#) ) + # as objID"
2019-12-08 21:03:00,1
