2,"select m.*, g.* into mydb.GRG_SDSSII_galspecline from mydb.GRG_SDSSII m, galSpecLine g, specobjid s where s.specobjid = m.specobjid and m.specobjid = g.specobjid"
2019-04-03 13:42:00,2
