1,"select all p.type, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.isoA_u, p.isoA_g, p.isoA_r, p.isoA_i, p.isoA_z, p.isoB_u, p.isoB_g, p.isoB_r, p.isoB_i, p.isoB_z from PhotoObj AS p where p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.type = #"
2019-05-02 02:27:00,1
