1,"select specObjID, ra, dec, plate, fiberID, mjd, redshift, sigmaStars, sigmaStarsErr into mydb.dr1#_portsmouth_sigma from emissionLinesPort where dec < # and z < #"
2019-05-01 01:34:00,1
